PUBYEAR,INST_NAME,sector,sec_abbr,articles,oa_category,n_cat,oa_host,n_host,oa_articles,prop,prop_cat,prop_host,sector_cat
2011,Max-Planck-Institut für molekulare Pflanzenphysiologie (MPIMP),Max Planck Society,MPS,169,opendoar_subject,84,repository,94,99,0.5857988165680473,0.4970414201183432,0.5562130177514792,Research-oriented
2011,Max-Planck-Institut für molekulare Pflanzenphysiologie (MPIMP),Max Planck Society,MPS,169,other_oa_journal,59,journal,89,99,0.5857988165680473,0.34911242603550297,0.5266272189349113,Research-oriented
2011,Max-Planck-Institut für molekulare Pflanzenphysiologie (MPIMP),Max Planck Society,MPS,169,not_oa,70,not_oa,70,99,0.5857988165680473,0.41420118343195267,0.41420118343195267,Research-oriented
2011,Max-Planck-Institut für molekulare Pflanzenphysiologie (MPIMP),Max Planck Society,MPS,169,full_oa_journal,30,journal,89,99,0.5857988165680473,0.17751479289940827,0.5266272189349113,Research-oriented
2011,Max-Planck-Institut für molekulare Pflanzenphysiologie (MPIMP),Max Planck Society,MPS,169,other_repo,63,repository,94,99,0.5857988165680473,0.3727810650887574,0.5562130177514792,Research-oriented
2011,Max-Planck-Institut für molekulare Pflanzenphysiologie (MPIMP),Max Planck Society,MPS,169,opendoar_inst,20,repository,94,99,0.5857988165680473,0.11834319526627218,0.5562130177514792,Research-oriented
2011,Max-Planck-Institut für molekulare Pflanzenphysiologie (MPIMP),Max Planck Society,MPS,169,opendoar_other,41,repository,94,99,0.5857988165680473,0.24260355029585798,0.5562130177514792,Research-oriented
2011,Max-Planck-Institut für molekulare Physiologie,Max Planck Society,MPS,115,opendoar_subject,32,repository,36,45,0.391304347826087,0.2782608695652174,0.3130434782608696,Research-oriented
2011,Max-Planck-Institut für molekulare Physiologie,Max Planck Society,MPS,115,other_oa_journal,24,journal,32,45,0.391304347826087,0.20869565217391303,0.2782608695652174,Research-oriented
2011,Max-Planck-Institut für molekulare Physiologie,Max Planck Society,MPS,115,not_oa,70,not_oa,70,45,0.391304347826087,0.6086956521739131,0.6086956521739131,Research-oriented
2011,Max-Planck-Institut für molekulare Physiologie,Max Planck Society,MPS,115,full_oa_journal,8,journal,32,45,0.391304347826087,0.06956521739130435,0.2782608695652174,Research-oriented
2011,Max-Planck-Institut für molekulare Physiologie,Max Planck Society,MPS,115,other_repo,12,repository,36,45,0.391304347826087,0.10434782608695652,0.3130434782608696,Research-oriented
2011,Max-Planck-Institut für molekulare Physiologie,Max Planck Society,MPS,115,opendoar_inst,9,repository,36,45,0.391304347826087,0.0782608695652174,0.3130434782608696,Research-oriented
2011,Max-Planck-Institut für molekulare Physiologie,Max Planck Society,MPS,115,opendoar_other,5,repository,36,45,0.391304347826087,0.043478260869565216,0.3130434782608696,Research-oriented
2011,Max-Planck-Institut für molekulare Zellbiologie und Genetik,Max Planck Society,MPS,148,opendoar_subject,75,repository,88,101,0.6824324324324325,0.5067567567567568,0.5945945945945946,Research-oriented
2011,Max-Planck-Institut für molekulare Zellbiologie und Genetik,Max Planck Society,MPS,148,other_oa_journal,59,journal,88,101,0.6824324324324325,0.39864864864864863,0.5945945945945946,Research-oriented
2011,Max-Planck-Institut für molekulare Zellbiologie und Genetik,Max Planck Society,MPS,148,not_oa,47,not_oa,47,101,0.6824324324324325,0.31756756756756754,0.31756756756756754,Research-oriented
2011,Max-Planck-Institut für molekulare Zellbiologie und Genetik,Max Planck Society,MPS,148,full_oa_journal,29,journal,88,101,0.6824324324324325,0.19594594594594594,0.5945945945945946,Research-oriented
2011,Max-Planck-Institut für molekulare Zellbiologie und Genetik,Max Planck Society,MPS,148,other_repo,47,repository,88,101,0.6824324324324325,0.31756756756756754,0.5945945945945946,Research-oriented
2011,Max-Planck-Institut für molekulare Zellbiologie und Genetik,Max Planck Society,MPS,148,opendoar_inst,20,repository,88,101,0.6824324324324325,0.13513513513513514,0.5945945945945946,Research-oriented
2011,Max-Planck-Institut für molekulare Zellbiologie und Genetik,Max Planck Society,MPS,148,opendoar_other,10,repository,88,101,0.6824324324324325,0.06756756756756757,0.5945945945945946,Research-oriented
2011,Max-Planck-Institut für Neurobiologie,Max Planck Society,MPS,64,opendoar_subject,34,repository,42,48,0.75,0.53125,0.65625,Research-oriented
2011,Max-Planck-Institut für Neurobiologie,Max Planck Society,MPS,64,other_oa_journal,31,journal,40,48,0.75,0.484375,0.625,Research-oriented
2011,Max-Planck-Institut für Neurobiologie,Max Planck Society,MPS,64,not_oa,16,not_oa,16,48,0.75,0.25,0.25,Research-oriented
2011,Max-Planck-Institut für Neurobiologie,Max Planck Society,MPS,64,full_oa_journal,9,journal,40,48,0.75,0.140625,0.625,Research-oriented
2011,Max-Planck-Institut für Neurobiologie,Max Planck Society,MPS,64,other_repo,23,repository,42,48,0.75,0.359375,0.65625,Research-oriented
2011,Max-Planck-Institut für Neurobiologie,Max Planck Society,MPS,64,opendoar_inst,10,repository,42,48,0.75,0.15625,0.65625,Research-oriented
2011,Max-Planck-Institut für Neurobiologie,Max Planck Society,MPS,64,opendoar_other,14,repository,42,48,0.75,0.21875,0.65625,Research-oriented
2011,Max-Planck-Institut für Ornithologie,Max Planck Society,MPS,130,opendoar_subject,42,repository,58,62,0.47692307692307695,0.3230769230769231,0.4461538461538462,Research-oriented
2011,Max-Planck-Institut für Ornithologie,Max Planck Society,MPS,130,other_oa_journal,35,journal,49,62,0.47692307692307695,0.2692307692307692,0.3769230769230769,Research-oriented
2011,Max-Planck-Institut für Ornithologie,Max Planck Society,MPS,130,not_oa,68,not_oa,68,62,0.47692307692307695,0.5230769230769231,0.5230769230769231,Research-oriented
2011,Max-Planck-Institut für Ornithologie,Max Planck Society,MPS,130,full_oa_journal,14,journal,49,62,0.47692307692307695,0.1076923076923077,0.3769230769230769,Research-oriented
2011,Max-Planck-Institut für Ornithologie,Max Planck Society,MPS,130,other_repo,20,repository,58,62,0.47692307692307695,0.15384615384615385,0.4461538461538462,Research-oriented
2011,Max-Planck-Institut für Ornithologie,Max Planck Society,MPS,130,opendoar_inst,14,repository,58,62,0.47692307692307695,0.1076923076923077,0.4461538461538462,Research-oriented
2011,Max-Planck-Institut für Ornithologie,Max Planck Society,MPS,130,opendoar_other,5,repository,58,62,0.47692307692307695,0.038461538461538464,0.4461538461538462,Research-oriented
2011,Max-Planck-Institut für Pflanzenzüchtungsforschung,Max Planck Society,MPS,114,opendoar_subject,58,repository,64,71,0.6228070175438597,0.5087719298245614,0.5614035087719298,Research-oriented
2011,Max-Planck-Institut für Pflanzenzüchtungsforschung,Max Planck Society,MPS,114,other_oa_journal,35,journal,57,71,0.6228070175438597,0.30701754385964913,0.5,Research-oriented
2011,Max-Planck-Institut für Pflanzenzüchtungsforschung,Max Planck Society,MPS,114,not_oa,43,not_oa,43,71,0.6228070175438597,0.37719298245614036,0.37719298245614036,Research-oriented
2011,Max-Planck-Institut für Pflanzenzüchtungsforschung,Max Planck Society,MPS,114,full_oa_journal,22,journal,57,71,0.6228070175438597,0.19298245614035087,0.5,Research-oriented
2011,Max-Planck-Institut für Pflanzenzüchtungsforschung,Max Planck Society,MPS,114,other_repo,27,repository,64,71,0.6228070175438597,0.23684210526315788,0.5614035087719298,Research-oriented
2011,Max-Planck-Institut für Pflanzenzüchtungsforschung,Max Planck Society,MPS,114,opendoar_inst,26,repository,64,71,0.6228070175438597,0.22807017543859648,0.5614035087719298,Research-oriented
2011,Max-Planck-Institut für Pflanzenzüchtungsforschung,Max Planck Society,MPS,114,opendoar_other,25,repository,64,71,0.6228070175438597,0.21929824561403508,0.5614035087719298,Research-oriented
2011,Max-Planck-Institut für Physik (Werner-Heisenberg-Institut),Max Planck Society,MPS,288,opendoar_subject,260,repository,264,266,0.9236111111111112,0.9027777777777778,0.9166666666666666,Research-oriented
2011,Max-Planck-Institut für Physik (Werner-Heisenberg-Institut),Max Planck Society,MPS,288,other_oa_journal,74,journal,146,266,0.9236111111111112,0.2569444444444444,0.5069444444444444,Research-oriented
2011,Max-Planck-Institut für Physik (Werner-Heisenberg-Institut),Max Planck Society,MPS,288,not_oa,22,not_oa,22,266,0.9236111111111112,0.0763888888888889,0.0763888888888889,Research-oriented
2011,Max-Planck-Institut für Physik (Werner-Heisenberg-Institut),Max Planck Society,MPS,288,full_oa_journal,72,journal,146,266,0.9236111111111112,0.25,0.5069444444444444,Research-oriented
2011,Max-Planck-Institut für Physik (Werner-Heisenberg-Institut),Max Planck Society,MPS,288,other_repo,109,repository,264,266,0.9236111111111112,0.3784722222222222,0.9166666666666666,Research-oriented
2011,Max-Planck-Institut für Physik (Werner-Heisenberg-Institut),Max Planck Society,MPS,288,opendoar_inst,138,repository,264,266,0.9236111111111112,0.4791666666666667,0.9166666666666666,Research-oriented
2011,Max-Planck-Institut für Physik (Werner-Heisenberg-Institut),Max Planck Society,MPS,288,opendoar_other,96,repository,264,266,0.9236111111111112,0.3333333333333333,0.9166666666666666,Research-oriented
2011,Max-Planck-Institut für Physik komplexer Systeme,Max Planck Society,MPS,259,opendoar_subject,170,repository,185,191,0.7374517374517374,0.6563706563706564,0.7142857142857143,Research-oriented
2011,Max-Planck-Institut für Physik komplexer Systeme,Max Planck Society,MPS,259,other_oa_journal,27,journal,53,191,0.7374517374517374,0.10424710424710425,0.20463320463320464,Research-oriented
2011,Max-Planck-Institut für Physik komplexer Systeme,Max Planck Society,MPS,259,not_oa,68,not_oa,68,191,0.7374517374517374,0.2625482625482625,0.2625482625482625,Research-oriented
2011,Max-Planck-Institut für Physik komplexer Systeme,Max Planck Society,MPS,259,full_oa_journal,26,journal,53,191,0.7374517374517374,0.10038610038610038,0.20463320463320464,Research-oriented
2011,Max-Planck-Institut für Physik komplexer Systeme,Max Planck Society,MPS,259,other_repo,68,repository,185,191,0.7374517374517374,0.2625482625482625,0.7142857142857143,Research-oriented
2011,Max-Planck-Institut für Physik komplexer Systeme,Max Planck Society,MPS,259,opendoar_inst,23,repository,185,191,0.7374517374517374,0.0888030888030888,0.7142857142857143,Research-oriented
2011,Max-Planck-Institut für Physik komplexer Systeme,Max Planck Society,MPS,259,opendoar_other,10,repository,185,191,0.7374517374517374,0.03861003861003861,0.7142857142857143,Research-oriented
2011,Max-Planck-Institut für Plasmaphysik (IPP),Helmholtz Association,HGF,430,opendoar_subject,48,repository,297,298,0.6930232558139535,0.11162790697674418,0.6906976744186046,Research-oriented
2011,Max-Planck-Institut für Plasmaphysik (IPP),Helmholtz Association,HGF,430,other_oa_journal,26,journal,30,298,0.6930232558139535,0.06046511627906977,0.06976744186046512,Research-oriented
2011,Max-Planck-Institut für Plasmaphysik (IPP),Helmholtz Association,HGF,430,not_oa,132,not_oa,132,298,0.6930232558139535,0.30697674418604654,0.30697674418604654,Research-oriented
2011,Max-Planck-Institut für Plasmaphysik (IPP),Helmholtz Association,HGF,430,full_oa_journal,4,journal,30,298,0.6930232558139535,0.009302325581395349,0.06976744186046512,Research-oriented
2011,Max-Planck-Institut für Plasmaphysik (IPP),Helmholtz Association,HGF,430,other_repo,98,repository,297,298,0.6930232558139535,0.22790697674418606,0.6906976744186046,Research-oriented
2011,Max-Planck-Institut für Plasmaphysik (IPP),Helmholtz Association,HGF,430,opendoar_inst,251,repository,297,298,0.6930232558139535,0.5837209302325581,0.6906976744186046,Research-oriented
2011,Max-Planck-Institut für Plasmaphysik (IPP),Helmholtz Association,HGF,430,opendoar_other,222,repository,297,298,0.6930232558139535,0.5162790697674419,0.6906976744186046,Research-oriented
2011,Max-Planck-Institut für Plasmaphysik (IPP),Max Planck Society,MPS,430,opendoar_subject,48,repository,297,298,0.6930232558139535,0.11162790697674418,0.6906976744186046,Research-oriented
2011,Max-Planck-Institut für Plasmaphysik (IPP),Max Planck Society,MPS,430,other_oa_journal,26,journal,30,298,0.6930232558139535,0.06046511627906977,0.06976744186046512,Research-oriented
2011,Max-Planck-Institut für Plasmaphysik (IPP),Max Planck Society,MPS,430,not_oa,132,not_oa,132,298,0.6930232558139535,0.30697674418604654,0.30697674418604654,Research-oriented
2011,Max-Planck-Institut für Plasmaphysik (IPP),Max Planck Society,MPS,430,full_oa_journal,4,journal,30,298,0.6930232558139535,0.009302325581395349,0.06976744186046512,Research-oriented
2011,Max-Planck-Institut für Plasmaphysik (IPP),Max Planck Society,MPS,430,other_repo,98,repository,297,298,0.6930232558139535,0.22790697674418606,0.6906976744186046,Research-oriented
2011,Max-Planck-Institut für Plasmaphysik (IPP),Max Planck Society,MPS,430,opendoar_inst,251,repository,297,298,0.6930232558139535,0.5837209302325581,0.6906976744186046,Research-oriented
2011,Max-Planck-Institut für Plasmaphysik (IPP),Max Planck Society,MPS,430,opendoar_other,222,repository,297,298,0.6930232558139535,0.5162790697674419,0.6906976744186046,Research-oriented
2011,Max-Planck-Institut für Polymerforschung,Max Planck Society,MPS,366,opendoar_subject,34,repository,58,64,0.17486338797814208,0.09289617486338798,0.15846994535519127,Research-oriented
2011,Max-Planck-Institut für Polymerforschung,Max Planck Society,MPS,366,other_oa_journal,8,journal,19,64,0.17486338797814208,0.02185792349726776,0.05191256830601093,Research-oriented
2011,Max-Planck-Institut für Polymerforschung,Max Planck Society,MPS,366,not_oa,302,not_oa,302,64,0.17486338797814208,0.825136612021858,0.825136612021858,Research-oriented
2011,Max-Planck-Institut für Polymerforschung,Max Planck Society,MPS,366,full_oa_journal,11,journal,19,64,0.17486338797814208,0.030054644808743168,0.05191256830601093,Research-oriented
2011,Max-Planck-Institut für Polymerforschung,Max Planck Society,MPS,366,other_repo,27,repository,58,64,0.17486338797814208,0.07377049180327869,0.15846994535519127,Research-oriented
2011,Max-Planck-Institut für Polymerforschung,Max Planck Society,MPS,366,opendoar_inst,17,repository,58,64,0.17486338797814208,0.04644808743169399,0.15846994535519127,Research-oriented
2011,Max-Planck-Institut für Polymerforschung,Max Planck Society,MPS,366,opendoar_other,6,repository,58,64,0.17486338797814208,0.01639344262295082,0.15846994535519127,Research-oriented
2011,Max-Planck-Institut für Psychiatrie (Deutsche Forschungsanstalt für Psychiatrie),Max Planck Society,MPS,179,opendoar_subject,57,repository,84,93,0.5195530726256983,0.31843575418994413,0.4692737430167598,Research-oriented
2011,Max-Planck-Institut für Psychiatrie (Deutsche Forschungsanstalt für Psychiatrie),Max Planck Society,MPS,179,other_oa_journal,40,journal,64,93,0.5195530726256983,0.22346368715083798,0.3575418994413408,Research-oriented
2011,Max-Planck-Institut für Psychiatrie (Deutsche Forschungsanstalt für Psychiatrie),Max Planck Society,MPS,179,not_oa,86,not_oa,86,93,0.5195530726256983,0.48044692737430167,0.48044692737430167,Research-oriented
2011,Max-Planck-Institut für Psychiatrie (Deutsche Forschungsanstalt für Psychiatrie),Max Planck Society,MPS,179,full_oa_journal,24,journal,64,93,0.5195530726256983,0.1340782122905028,0.3575418994413408,Research-oriented
2011,Max-Planck-Institut für Psychiatrie (Deutsche Forschungsanstalt für Psychiatrie),Max Planck Society,MPS,179,other_repo,38,repository,84,93,0.5195530726256983,0.2122905027932961,0.4692737430167598,Research-oriented
2011,Max-Planck-Institut für Psychiatrie (Deutsche Forschungsanstalt für Psychiatrie),Max Planck Society,MPS,179,opendoar_inst,36,repository,84,93,0.5195530726256983,0.2011173184357542,0.4692737430167598,Research-oriented
2011,Max-Planck-Institut für Psychiatrie (Deutsche Forschungsanstalt für Psychiatrie),Max Planck Society,MPS,179,opendoar_other,14,repository,84,93,0.5195530726256983,0.0782122905027933,0.4692737430167598,Research-oriented
2011,Max-Planck-Institut für Quantenoptik (MPQ),Max Planck Society,MPS,186,opendoar_subject,96,repository,121,138,0.7419354838709677,0.5161290322580645,0.6505376344086021,Research-oriented
2011,Max-Planck-Institut für Quantenoptik (MPQ),Max Planck Society,MPS,186,other_oa_journal,19,journal,58,138,0.7419354838709677,0.10215053763440861,0.3118279569892473,Research-oriented
2011,Max-Planck-Institut für Quantenoptik (MPQ),Max Planck Society,MPS,186,not_oa,48,not_oa,48,138,0.7419354838709677,0.25806451612903225,0.25806451612903225,Research-oriented
2011,Max-Planck-Institut für Quantenoptik (MPQ),Max Planck Society,MPS,186,full_oa_journal,39,journal,58,138,0.7419354838709677,0.20967741935483872,0.3118279569892473,Research-oriented
2011,Max-Planck-Institut für Quantenoptik (MPQ),Max Planck Society,MPS,186,other_repo,37,repository,121,138,0.7419354838709677,0.1989247311827957,0.6505376344086021,Research-oriented
2011,Max-Planck-Institut für Quantenoptik (MPQ),Max Planck Society,MPS,186,opendoar_inst,33,repository,121,138,0.7419354838709677,0.1774193548387097,0.6505376344086021,Research-oriented
2011,Max-Planck-Institut für Quantenoptik (MPQ),Max Planck Society,MPS,186,opendoar_other,18,repository,121,138,0.7419354838709677,0.0967741935483871,0.6505376344086021,Research-oriented
2011,Max-Planck-Institut für Radioastronomie,Max Planck Society,MPS,296,opendoar_subject,260,repository,276,286,0.9662162162162162,0.8783783783783784,0.9324324324324325,Research-oriented
2011,Max-Planck-Institut für Radioastronomie,Max Planck Society,MPS,296,other_oa_journal,243,journal,248,286,0.9662162162162162,0.8209459459459459,0.8378378378378378,Research-oriented
2011,Max-Planck-Institut für Radioastronomie,Max Planck Society,MPS,296,not_oa,10,not_oa,10,286,0.9662162162162162,0.033783783783783786,0.033783783783783786,Research-oriented
2011,Max-Planck-Institut für Radioastronomie,Max Planck Society,MPS,296,full_oa_journal,5,journal,248,286,0.9662162162162162,0.016891891891891893,0.8378378378378378,Research-oriented
2011,Max-Planck-Institut für Radioastronomie,Max Planck Society,MPS,296,other_repo,133,repository,276,286,0.9662162162162162,0.44932432432432434,0.9324324324324325,Research-oriented
2011,Max-Planck-Institut für Radioastronomie,Max Planck Society,MPS,296,opendoar_inst,106,repository,276,286,0.9662162162162162,0.3581081081081081,0.9324324324324325,Research-oriented
2011,Max-Planck-Institut für Radioastronomie,Max Planck Society,MPS,296,opendoar_other,69,repository,276,286,0.9662162162162162,0.23310810810810811,0.9324324324324325,Research-oriented
2011,Max-Planck-Institut für Softwaresysteme,Max Planck Society,MPS,9,opendoar_subject,3,repository,5,6,0.6666666666666666,0.3333333333333333,0.5555555555555556,Research-oriented
2011,Max-Planck-Institut für Softwaresysteme,Max Planck Society,MPS,9,other_oa_journal,0,NA,0,6,0.6666666666666666,0,0,Research-oriented
2011,Max-Planck-Institut für Softwaresysteme,Max Planck Society,MPS,9,not_oa,3,not_oa,3,6,0.6666666666666666,0.3333333333333333,0.3333333333333333,Research-oriented
2011,Max-Planck-Institut für Softwaresysteme,Max Planck Society,MPS,9,full_oa_journal,2,journal,2,6,0.6666666666666666,0.2222222222222222,0.2222222222222222,Research-oriented
2011,Max-Planck-Institut für Softwaresysteme,Max Planck Society,MPS,9,other_repo,1,repository,5,6,0.6666666666666666,0.1111111111111111,0.5555555555555556,Research-oriented
2011,Max-Planck-Institut für Softwaresysteme,Max Planck Society,MPS,9,opendoar_inst,0,NA,0,6,0.6666666666666666,0,0,Research-oriented
2011,Max-Planck-Institut für Softwaresysteme,Max Planck Society,MPS,9,opendoar_other,2,repository,5,6,0.6666666666666666,0.2222222222222222,0.5555555555555556,Research-oriented
2011,Max-Planck-Institut für Sonnensystemforschung,Max Planck Society,MPS,228,opendoar_subject,92,repository,146,153,0.6710526315789473,0.40350877192982454,0.6403508771929824,Research-oriented
2011,Max-Planck-Institut für Sonnensystemforschung,Max Planck Society,MPS,228,other_oa_journal,93,journal,109,153,0.6710526315789473,0.40789473684210525,0.4780701754385965,Research-oriented
2011,Max-Planck-Institut für Sonnensystemforschung,Max Planck Society,MPS,228,not_oa,75,not_oa,75,153,0.6710526315789473,0.32894736842105265,0.32894736842105265,Research-oriented
2011,Max-Planck-Institut für Sonnensystemforschung,Max Planck Society,MPS,228,full_oa_journal,16,journal,109,153,0.6710526315789473,0.07017543859649122,0.4780701754385965,Research-oriented
2011,Max-Planck-Institut für Sonnensystemforschung,Max Planck Society,MPS,228,other_repo,91,repository,146,153,0.6710526315789473,0.3991228070175439,0.6403508771929824,Research-oriented
2011,Max-Planck-Institut für Sonnensystemforschung,Max Planck Society,MPS,228,opendoar_inst,28,repository,146,153,0.6710526315789473,0.12280701754385964,0.6403508771929824,Research-oriented
2011,Max-Planck-Institut für Sonnensystemforschung,Max Planck Society,MPS,228,opendoar_other,13,repository,146,153,0.6710526315789473,0.05701754385964912,0.6403508771929824,Research-oriented
2011,Max-Planck-Institut für Sozialrecht und Sozialpolitik,Max Planck Society,MPS,2,opendoar_subject,0,NA,0,1,0.5,0,0,Research-oriented
2011,Max-Planck-Institut für Sozialrecht und Sozialpolitik,Max Planck Society,MPS,2,other_oa_journal,0,NA,0,1,0.5,0,0,Research-oriented
2011,Max-Planck-Institut für Sozialrecht und Sozialpolitik,Max Planck Society,MPS,2,not_oa,1,not_oa,1,1,0.5,0.5,0.5,Research-oriented
2011,Max-Planck-Institut für Sozialrecht und Sozialpolitik,Max Planck Society,MPS,2,full_oa_journal,0,NA,0,1,0.5,0,0,Research-oriented
2011,Max-Planck-Institut für Sozialrecht und Sozialpolitik,Max Planck Society,MPS,2,other_repo,0,NA,0,1,0.5,0,0,Research-oriented
2011,Max-Planck-Institut für Sozialrecht und Sozialpolitik,Max Planck Society,MPS,2,opendoar_inst,1,repository,1,1,0.5,0.5,0.5,Research-oriented
2011,Max-Planck-Institut für Sozialrecht und Sozialpolitik,Max Planck Society,MPS,2,opendoar_other,0,NA,0,1,0.5,0,0,Research-oriented
2011,Max-Planck-Institut für Stoffwechselforschung,Max Planck Society,MPS,89,opendoar_subject,42,repository,47,55,0.6179775280898876,0.47191011235955055,0.5280898876404494,Research-oriented
2011,Max-Planck-Institut für Stoffwechselforschung,Max Planck Society,MPS,89,other_oa_journal,33,journal,49,55,0.6179775280898876,0.3707865168539326,0.550561797752809,Research-oriented
2011,Max-Planck-Institut für Stoffwechselforschung,Max Planck Society,MPS,89,not_oa,34,not_oa,34,55,0.6179775280898876,0.38202247191011235,0.38202247191011235,Research-oriented
2011,Max-Planck-Institut für Stoffwechselforschung,Max Planck Society,MPS,89,full_oa_journal,16,journal,49,55,0.6179775280898876,0.1797752808988764,0.550561797752809,Research-oriented
2011,Max-Planck-Institut für Stoffwechselforschung,Max Planck Society,MPS,89,other_repo,25,repository,47,55,0.6179775280898876,0.2808988764044944,0.5280898876404494,Research-oriented
2011,Max-Planck-Institut für Stoffwechselforschung,Max Planck Society,MPS,89,opendoar_inst,14,repository,47,55,0.6179775280898876,0.15730337078651685,0.5280898876404494,Research-oriented
2011,Max-Planck-Institut für Stoffwechselforschung,Max Planck Society,MPS,89,opendoar_other,3,repository,47,55,0.6179775280898876,0.033707865168539325,0.5280898876404494,Research-oriented
2011,Max-Planck-Institut für terrestrische Mikrobiologie,Max Planck Society,MPS,89,opendoar_subject,38,repository,42,47,0.5280898876404494,0.42696629213483145,0.47191011235955055,Research-oriented
2011,Max-Planck-Institut für terrestrische Mikrobiologie,Max Planck Society,MPS,89,other_oa_journal,26,journal,40,47,0.5280898876404494,0.29213483146067415,0.449438202247191,Research-oriented
2011,Max-Planck-Institut für terrestrische Mikrobiologie,Max Planck Society,MPS,89,not_oa,42,not_oa,42,47,0.5280898876404494,0.47191011235955055,0.47191011235955055,Research-oriented
2011,Max-Planck-Institut für terrestrische Mikrobiologie,Max Planck Society,MPS,89,full_oa_journal,14,journal,40,47,0.5280898876404494,0.15730337078651685,0.449438202247191,Research-oriented
2011,Max-Planck-Institut für terrestrische Mikrobiologie,Max Planck Society,MPS,89,other_repo,22,repository,42,47,0.5280898876404494,0.24719101123595505,0.47191011235955055,Research-oriented
2011,Max-Planck-Institut für terrestrische Mikrobiologie,Max Planck Society,MPS,89,opendoar_inst,2,repository,42,47,0.5280898876404494,0.02247191011235955,0.47191011235955055,Research-oriented
2011,Max-Planck-Institut für terrestrische Mikrobiologie,Max Planck Society,MPS,89,opendoar_other,5,repository,42,47,0.5280898876404494,0.056179775280898875,0.47191011235955055,Research-oriented
2011,Max-Planck-Institut für Wissenschaftsgeschichte,Max Planck Society,MPS,22,opendoar_subject,1,repository,1,2,0.09090909090909091,0.045454545454545456,0.045454545454545456,Research-oriented
2011,Max-Planck-Institut für Wissenschaftsgeschichte,Max Planck Society,MPS,22,other_oa_journal,0,NA,0,2,0.09090909090909091,0,0,Research-oriented
2011,Max-Planck-Institut für Wissenschaftsgeschichte,Max Planck Society,MPS,22,not_oa,20,not_oa,20,2,0.09090909090909091,0.9090909090909091,0.9090909090909091,Research-oriented
2011,Max-Planck-Institut für Wissenschaftsgeschichte,Max Planck Society,MPS,22,full_oa_journal,2,journal,2,2,0.09090909090909091,0.09090909090909091,0.09090909090909091,Research-oriented
2011,Max-Planck-Institut für Wissenschaftsgeschichte,Max Planck Society,MPS,22,other_repo,0,NA,0,2,0.09090909090909091,0,0,Research-oriented
2011,Max-Planck-Institut für Wissenschaftsgeschichte,Max Planck Society,MPS,22,opendoar_inst,1,repository,1,2,0.09090909090909091,0.045454545454545456,0.045454545454545456,Research-oriented
2011,Max-Planck-Institut für Wissenschaftsgeschichte,Max Planck Society,MPS,22,opendoar_other,0,NA,0,2,0.09090909090909091,0,0,Research-oriented
2011,Max-Planck-Institut zur Erforschung multireligiöser und multiethnischer Gesellschaften,Max Planck Society,MPS,11,opendoar_subject,0,NA,0,3,0.2727272727272727,0,0,Research-oriented
2011,Max-Planck-Institut zur Erforschung multireligiöser und multiethnischer Gesellschaften,Max Planck Society,MPS,11,other_oa_journal,0,NA,0,3,0.2727272727272727,0,0,Research-oriented
2011,Max-Planck-Institut zur Erforschung multireligiöser und multiethnischer Gesellschaften,Max Planck Society,MPS,11,not_oa,8,not_oa,8,3,0.2727272727272727,0.7272727272727273,0.7272727272727273,Research-oriented
2011,Max-Planck-Institut zur Erforschung multireligiöser und multiethnischer Gesellschaften,Max Planck Society,MPS,11,full_oa_journal,1,journal,1,3,0.2727272727272727,0.09090909090909091,0.09090909090909091,Research-oriented
2011,Max-Planck-Institut zur Erforschung multireligiöser und multiethnischer Gesellschaften,Max Planck Society,MPS,11,other_repo,2,repository,2,3,0.2727272727272727,0.18181818181818182,0.18181818181818182,Research-oriented
2011,Max-Planck-Institut zur Erforschung multireligiöser und multiethnischer Gesellschaften,Max Planck Society,MPS,11,opendoar_inst,0,NA,0,3,0.2727272727272727,0,0,Research-oriented
2011,Max-Planck-Institut zur Erforschung multireligiöser und multiethnischer Gesellschaften,Max Planck Society,MPS,11,opendoar_other,0,NA,0,3,0.2727272727272727,0,0,Research-oriented
2011,Max-Planck-Institut zur Erforschung von Gemeinschaftsgütern,Max Planck Society,MPS,35,opendoar_subject,13,repository,15,19,0.5428571428571428,0.37142857142857144,0.42857142857142855,Research-oriented
2011,Max-Planck-Institut zur Erforschung von Gemeinschaftsgütern,Max Planck Society,MPS,35,other_oa_journal,1,journal,6,19,0.5428571428571428,0.02857142857142857,0.17142857142857143,Research-oriented
2011,Max-Planck-Institut zur Erforschung von Gemeinschaftsgütern,Max Planck Society,MPS,35,not_oa,16,not_oa,16,19,0.5428571428571428,0.45714285714285713,0.45714285714285713,Research-oriented
2011,Max-Planck-Institut zur Erforschung von Gemeinschaftsgütern,Max Planck Society,MPS,35,full_oa_journal,5,journal,6,19,0.5428571428571428,0.14285714285714285,0.17142857142857143,Research-oriented
2011,Max-Planck-Institut zur Erforschung von Gemeinschaftsgütern,Max Planck Society,MPS,35,other_repo,3,repository,15,19,0.5428571428571428,0.08571428571428572,0.42857142857142855,Research-oriented
2011,Max-Planck-Institut zur Erforschung von Gemeinschaftsgütern,Max Planck Society,MPS,35,opendoar_inst,6,repository,15,19,0.5428571428571428,0.17142857142857143,0.42857142857142855,Research-oriented
